"자치구","안심 주소","CCTV 용도","위도","경도","CCTV 수량","수정 일시"
"용산구","(용문동 38-233)","어린이안전","37.538274","126.957856","1","2019-12-12"
"용산구","(한남동 723-5 한남초교)","어린이안전","37.538344","127.005908","3","2019-12-12"
"용산구","(용문동 38-10)","어린이안전","37.538517","126.957632","1","2019-12-12"
"용산구","(도원동 4-2 도원유치원 정문 앞)","어린이안전","37.538974","126.957915","1","2019-12-12"
"용산구","(한남동 산 10-214 용산국제학교 정문 앞)","어린이안전","37.539934","127.001700","1","2019-12-12"
"용산구","(효창동 5-104 일진빌딩 앞)","어린이안전","37.540127","126.962123","1","2019-12-12"
"용산구","(효창동 126-4 금양초교 정문 앞 보도)","어린이안전","37.540128","126.961653","1","2019-12-12"
"용산구","(이태원2동 253-7 유성유치원 정문 앞)","어린이안전","37.540807","126.990599","2","2019-12-12"
"용산구","(이태원동 249-17 부동산 옆 전주)","어린이안전","37.540903","126.991631","2","2019-12-12"
"용산구","(용산동2가 47-16 주택 앞)","어린이안전","37.540905","126.987311","1","2019-12-12"
"용산구","(회나무로13가길 28)","어린이안전","37.540935","126.991065","1","2019-12-12"
"용산구","(용산동2가 46-7 GS25 용산고바우점 맞은편)","어린이안전","37.541005","126.987052","1","2019-12-12"
"용산구","(회나무로13가길 37-6)","어린이안전","37.541184","126.991706","2","2019-12-12"
"용산구","(효창동 5-65 금양초교)","어린이안전","37.541276","126.962747","4","2019-12-12"
"용산구","(이태원동 260-119)","어린이안전","37.541329","126.991032","3","2019-12-12"
"용산구","(용산동2가 45-6 한국달리다굼선교회 앞)","어린이안전","37.541821","126.987502","1","2019-12-12"
"용산구","(청파동 86-5 신광초교 뒷길)","어린이안전","37.542401","126.969951","1","2019-12-12"
"용산구","(청파동 86-5 신광초등학교 뒷길)","어린이안전","37.542401","126.969951","1","2019-12-12"
"용산구","(한남동 794-8 맞은편)","어린이안전","37.542543","127.002886","1","2019-12-12"
"용산구","(한남동 788-7 맞은편)","어린이안전","37.542961","127.003436","1","2019-12-12"
"용산구","(한남동 789-6 사거리)","어린이안전","37.543064","127.002903","1","2019-12-12"
"용산구","(한남동 791-9 맞은편)","어린이안전","37.543100","127.002242","1","2019-12-12"
"용산구","(용산2가동 26-7 반포로 지하보도 앞)","어린이안전","37.543317","126.988084","1","2019-12-12"
"용산구","(청파동3가 61-2 신광길(청파로 연결지점) 시점부)","어린이안전","37.543426","126.970622","1","2019-12-12"
"용산구","(신흥로14길 6)","어린이안전","37.543495","126.987635","1","2019-12-12"
"용산구","(한남동 791-4 맞은편)","어린이안전","37.543508","127.002683","1","2019-12-12"
"용산구","(청파동3가 107-78 GS25 맞은편)","어린이안전","37.543525","126.969129","1","2019-12-12"
"용산구","(청파동3가 107-78 신광초교 뒤쪽)","어린이안전","37.543525","126.969129","1","2019-12-12"
"용산구","(용산동2가 5-1519 뒷편 어린이보호표지판 위)","어린이안전","37.543681","126.989059","1","2019-12-12"
"용산구","(신흥로14길 6)","어린이안전","37.543712","126.987809","1","2019-12-12"
"용산구","(한남동 726-343(동))","어린이안전","37.544134","127.003779","1","2019-12-12"
"용산구","(한남동 726-347(서) 앞 사거리)","어린이안전","37.544208","127.003468","1","2019-12-12"
"용산구","(한남동 726-380)","어린이안전","37.544355","127.002474","1","2019-12-12"
"용산구","(한남동 726-542 맑은숲어린이집 뒷길)","어린이안전","37.544791","127.003396","2","2019-12-12"
"용산구","(한남동 726-332 건너편 삼거리)","어린이안전","37.544824","127.003282","1","2019-12-12"
"용산구","(용산2가동 5-249 3호터널 상부)","어린이안전","37.545023","126.988315","1","2019-12-12"
"용산구","(용산2가동 5-487 남산교회 앞 삼거리)","어린이안전","37.545047","126.987753","1","2019-12-12"
"용산구","(용산동2가 15-18 빨래방 코너)","어린이안전","37.54523","126.986319","1","2019-12-12"
"용산구","(한남동 726-402 건너편 삼거리)","어린이안전","37.545261","127.003005","1","2019-12-12"
"용산구","(용산2가동 5-1451 용암초교)","어린이안전","37.545581","126.988727","4","2019-12-12"
"용산구","(두텁바위로13길 8 삼광초교)","어린이안전","37.546108","126.976788","3","2019-12-12"
"용산구","(청파동2가 1-157 숙명여대 기숙사 앞 삼거리)","어린이안전","37.546405","126.965822","1","2019-12-12"
"용산구","(후암동 195-1 타워빌 주차장 앞(삼광초교))","어린이안전","37.546459","126.977914","1","2019-12-12"
"용산구","(후암동 삼광초등학교 골목길)","어린이안전","37.546459","126.977914","1","2019-12-12"
"용산구","(후암동 192-9 주택 앞)","어린이안전","37.546613","126.977112","1","2019-12-12"
"용산구","(청파동2가 1-42 청파초교 정문 앞 보도)","어린이안전","37.547337","126.963462","1","2019-12-12"
"용산구","(후암동 238-11 삼광초교 후문 앞)","어린이안전","37.54757","126.977481","1","2019-12-12"
"용산구","(청파동1가 89-122 청파초교 후문 신일마트 앞)","어린이안전","37.548293","126.965853","1","2019-12-12"
"용산구","(청파동 1가 89-122 청파초교 후문 신일마트 앞)","어린이안전","37.548296","126.965121","1","2019-12-12"
"용산구","(청파동1가 89-122 청파초교 후문 신일마트 앞)","어린이안전","37.548355","126.965838","1","2019-12-12"
"용산구","(후암동 239-1 새나라어린이공원 앞)","어린이안전","37.548388","126.97635","1","2019-12-12"
"용산구","(후암동 239-1 새나라어린이공원 앞)","어린이안전","37.548462","126.976483","1","2019-12-12"
"용산구","(후암동 358-13 주택 앞)","어린이안전","37.54959","126.98311","1","2019-12-12"
"용산구","(후암동 339-23 후암초교 후문 앞)","어린이안전","37.550412","126.982464","1","2019-12-12"
"용산구","(서계동 109 보윤유치원 진입부)","어린이안전","37.550483","126.967674","1","2019-12-12"
"용산구","(후암동 337-3 후암초교)","어린이안전","37.550546","126.980887","2","2019-12-12"
"용산구","(후암동 두텁바위로 140 후암초교 정문)","어린이안전","37.551595","126.98119","1","2019-12-12"
"용산구","(후암동 두텁바위로 140 후암초등학교 정문)","어린이안전","37.551595","126.98119","1","2019-12-12"
"용산구","(후암동 30-90 용산도서관 앞)","어린이안전","37.551696","126.980109","1","2019-12-12"
"용산구","(동빙고동 56-1)","미세먼지","37.522714","126.995862","1","2019-12-12"
"용산구","(후암동 30-22 복자유치원)","어린이안전","37.552309","126.978312","2","2019-12-12"
"용산구","(보광동 9-23)","미세먼지","37.528089","127.000957","1","2019-12-12"
"용산구","(한남동 736-5)","미세먼지","37.534481","126.999332","1","2019-12-12"
